title,start_date_f,end_date_f,lat,lng,address,description,tags,source
Where in the World Have You Been?,2015-10-21T20:00:00Z,2015-10-22T00:00:00Z,41.720915,-87.642915,"9525 S. Halsted Street, Chicago, IL 60628",Drop by YOUmedia and mark all the places you've traveled on the map on the wall. Leave comments or short stories about your adventures!,[],library
Anime Club,2015-10-21T22:00:00Z,2015-10-21T23:30:00Z,41.85380315,-87.63204861,"2100 S. Wentworth Avenue, Chicago, IL 60616","Watch Anime, discuss Manga, create art and make crafts.",[],library
Teen Read Week: Teen Poetry Night,2015-10-21T22:00:00Z,2015-10-22T00:30:00Z,41.779263,-87.668264,"1745 W. 63rd Street, Chicago, IL 60636",Join us to read a collection of teen published poetry and any of your own personal writing you'd like to share. Light refreshments will be served.,[],library
F.L.O.W. Open Mic,2015-10-21T22:30:00Z,2015-10-22T00:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Perform poetry, music, dance, comedy and more in YOUmedia's very own open mic night. Experiment with a wide variety of media, as well as recording it all live. Come early to get your name on the performance list and start working on your stage presence. Fresh.Lyrics.On.Wednesdays.",[],library
Film Screening: &quot;In The Game&quot;,2015-10-21T23:00:00Z,2015-10-22T01:00:00Z,41.654726,-87.602223,"13281 S. Corliss Avenue, Chicago, IL 60827","<img src=""https://chipublib.bibliocommons.com/events/uploads/images/full/a6cc0dae4cbfe62ec006e193d1b07d64/inthegame-fence-resized.jpg"" alt="""" style=""margin: auto; display: block;"">Join us for a screening of the new documentary film from Kartemquin Films, <a href=""https://www.kartemquin.com/films/in-the-game/""><em>In The Game</em></a>. ",[],library
GenerationOn for Teens,2015-10-21T23:00:00Z,2015-10-22T00:00:00Z,41.921,-87.797,"6871 W. Belden Avenue, Chicago, IL 60707","<a href=""http://www.generationon.org/"">GenerationOn</a> is  a great way to have fun, get involved in your community and leave a mark on the world! Join us as we choose a cause and start a plan of action to help others and make a difference.",[],library
Scopes in the City,2015-10-21T23:00:00Z,2015-10-22T00:30:00Z,41.889163,-87.765762,"5615 W. Race Avenue, Chicago, IL 60644",Adler Planetarium's Michelle Nichols brings her telescope to Austin. Join us as we view the skies from our own backyard.,[],library
Teens' Top Ten Election Night,2015-10-21T23:30:00Z,2015-10-22T01:00:00Z,41.85380315,-87.63204861,"2100 S. Wentworth Avenue, Chicago, IL 60616","Join us for Teen Read Week! Watch book trailers, discuss your favorite titles and cast your vote for YALSA's Teens' Top Teen titles.",[],library
Graphic Novel Night,2015-10-21T23:30:00Z,2015-10-22T00:30:00Z,41.869363,-87.65441,"1101 W. Taylor Street, Chicago, IL 60607","Come and share your thoughts and your opinions of this month's title <a id=""ember3566"" href=""/item/show/8773075081"" data-add-title-link=""8773075081"">Beautiful Darkness</a> by Fabien Vehlmann.  ",[],library
Home School Hang Out,2015-10-22T18:30:00Z,2015-10-22T20:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Calling all Chicagoland home school teens. We make web shows. We design objects for 3D printers and vinyl cutters. We paint and draw. We play games and go on field trips. If you are interested in doing these things, you are interested in the Home School Group.",[],library
Teen Game Room,2015-10-22T20:00:00Z,2015-10-22T22:00:00Z,41.895745,-87.668496,"1625 W. Chicago Avenue, Chicago, IL 60622","Unwind, relax and hang out with friends over some board games and video games!",[],library
â€‹Digital Design,2015-10-22T20:00:00Z,2015-10-22T23:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Digital Design using Photoshop, Illustrator and other cool applications.",[],library
Where in the World Have You Been?,2015-10-22T20:00:00Z,2015-10-23T00:00:00Z,41.720915,-87.642915,"9525 S. Halsted Street, Chicago, IL 60628",Drop by YOUmedia and mark all the places you've traveled on the map on the wall. Leave comments or short stories about your adventures!,[],library
Collaborative Window Mural,2015-10-22T20:00:00Z,2015-10-22T22:00:00Z,41.895745,-87.668496,"1625 W. Chicago Avenue, Chicago, IL 60622","Some people walk by our branch without knowing it's there. Let's catch their attention with a street-facing collaborative mural! During Teen Read Week, window paints will be available every day during program hours for you to contribute anything you'd like as you get away at your library.",[],library
Foil Sculpture Challenge,2015-10-22T20:00:00Z,2015-10-22T23:00:00Z,41.895745,-87.668496,"1625 W. Chicago Avenue, Chicago, IL 60622",Can you build a sculpture using an entire roll of aluminum foil? Complete the challenge to win a prize! Drop in anytime between 3 and 6 p.m.,[],library
Terraform Terrariums,2015-10-22T20:30:00Z,2015-10-22T22:30:00Z,41.9755882,-87.7137735,"3401 W. Foster Avenue, Chicago, IL 60625-4808","Celebrate Teen Read Week: Get Away @ your library by building your own miniature world in a terrarium. Recreate worlds from your favorite books, or write the backstory for your own creation.",[],library
YOUmedia Teen Space,2015-10-22T20:30:00Z,2015-10-23T00:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609"," T is for Teen, Tuesday &amp; Thursday. Take time to hang out, mess around and geek out with other older teens. For ages 14-18. ",[],library
Maker Open Lab,2015-10-22T21:00:00Z,2015-10-22T23:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Use YOUmedia's maker equipment to pursue your own projects. Learn to design and print in 3D or use the vinyl cutter to create stickers, stencils, or decals. Have an idea of your own? Come in and make it happen!",[],library
Music Studio,2015-10-22T21:00:00Z,2015-10-22T22:30:00Z,41.85380315,-87.63204861,"2100 S. Wentworth Avenue, Chicago, IL 60616",Write and record music using GarageBand or create mash-ups using our DJ console.,[],library
Film Screening: Green on Thursdays,2015-10-22T21:00:00Z,2015-10-23T00:30:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612"," Activist and community resident, David Clayton will screen the award-winning documentary, <i>Green On Thursdays, </i>directed by Dean Bushala and Deirdre Heaslip. In addition, Mr. Clayton will share some of the many highlights of his life and work, including being a founding member of Chicago's Pink Angels--a non-profit, LGBT, community-based anti-violence squad that patrolled the streets of Chicago's Northside gay community. <i>Green on Thursdays </i>was nominated into the LGBT Hall of Fame. Please join us for this special, timely, and important event.",[],library
Hip Hop Teen Scene,2015-10-22T21:30:00Z,2015-10-22T22:30:00Z,41.795247,-87.655083,"5440 S. Racine Avenue, Chicago, IL 60609","Join us for games, snacks, hip hop conversation and free WIFI. Laptops will be available to use. For teens 13 to 18. ",[],library
Art Therapy Oasis,2015-10-22T21:30:00Z,2015-10-22T22:30:00Z,41.730922,-87.549661,"9055 S. Houston Avenue, Chicago, IL 60617","Get away at your library during Teen Read Week and create works of art in a soothing, calming and therapeutic atmosphere.",[],library
The Great Artdoors,2015-10-22T22:00:00Z,2015-10-22T23:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","The Great Artdoors is YOUmedia's public art and design workshop. Come learn and create art using professional, unconventional and experimental techniques!",[],library
Computer Love,2015-10-22T22:00:00Z,2015-10-22T23:00:00Z,41.720915,-87.642915,"9525 S. Halsted Street, Chicago, IL 60628",Get away at your library during Teen Read Week. Create your own theme song and have the computer sing it back to you!,[],library
Get Away...Into Fantasy Gaming,2015-10-22T22:30:00Z,2015-10-23T00:30:00Z,41.936689,-87.786083,"3104 N. Narragansett Avenue, Chicago, IL 60634",Get away at your library during Teen Read Week and learn how to play some fantasy board games. ,[],library
Meet The Author Fall Series,2015-10-22T23:00:00Z,2015-10-23T00:30:00Z,41.750953,-87.614807,"7901 S. King Drive , Chicago, IL 60619","Meet author <strong>Regina Holliday,</strong> as she discusses the creative process behind her book <strong><em data-redactor-tag=""em"">The Wounded Spirit.  </em></strong>",[],library
Family Craft Night,2015-10-22T23:30:00Z,2015-10-23T00:30:00Z,41.762506,-87.563816,"2505 E. 73rd Street, Chicago, IL 60649",Use your creativity to contribute to a group art project with your friends and family&nbsp;or make a craft to take home with you.,[],library
Scopes in the City,2015-10-22T23:30:00Z,2015-10-23T00:45:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609",Get away at your library during Teen Read Week! Specialists from Adler Planetarium will help you see outer space from the library lawn.,[],library
Knitting Circle,2015-10-22T23:30:00Z,2015-10-23T00:30:00Z,41.925437,-87.657573,"1150 W. Fullerton Avenue, Chicago, IL 60614","Are you an aspiring knitter?  Come and learn basic knitting skills in this 6-week program.  Materials will be provided by the branch.  If you would like to take your work home, please bring knitting needles.",[],library
Plan Your Journey!,2015-10-23T20:00:00Z,2015-10-23T21:30:00Z,41.730922,-87.549661,"9055 S. Houston Avenue, Chicago, IL 60617",Drop in during Teen Read Week and share a dream goal or trip. We'll help you plan it out!,[],library
Collaborative Window Mural,2015-10-23T20:00:00Z,2015-10-23T22:00:00Z,41.895745,-87.668496,"1625 W. Chicago Avenue, Chicago, IL 60622","Some people walk by our branch without knowing it's there. Let's catch their attention with a street-facing collaborative mural! During Teen Read Week, window paints will be available every day during program hours for you to contribute anything you'd like as you get away at your library.",[],library
United States of YA,2015-10-23T20:00:00Z,2015-10-23T21:30:00Z,41.938837,-87.754554,"5108 W. Belmont Avenue, Chicago, IL 60641",Get away at your library during Teen Read Week. Explore different U.S. states through books! Or look up a weird fact from one of these states. Submit your findings to the librarian for a chance to win two passes to Brookfield Zoo.,[],library
Board Games &amp; Card Games: The Real Challenge,2015-10-24T16:00:00Z,2015-10-24T20:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608",Strategize and challenge your opponent(s) to survive fun quests.,[],library
Teen Read Week: Lego Books and Building,2015-10-24T17:00:00Z,2015-10-24T21:00:00Z,41.779263,-87.668264,"1745 W. 63rd Street, Chicago, IL 60636",Look through a variety of Lego designs in books and then work in groups to build your own creations using Legos!,[],library
&quot;Drama in a Nutshell&quot; Teen &amp; Tween Workshop,2015-10-24T17:00:00Z,2015-10-24T19:00:00Z,41.832264,-87.61753,"3436 S. King Drive, Chicago, IL 60616","<img src=""https://chipublib.bibliocommons.com/events/uploads/images/full/1e76a5e7579713c89416767e350bec0e/drama in a nutshell.png"" unselectable=""on"">Calling all teens and tweens (ages 12 through 18) for an 8-week <strong><em data-redactor-tag=""em"">""Drama in a Nutshell""</em></strong> workshop, with veteran actress of ""Cooley High"" fame -- Ms. Colostine Boatwright!     Join us to learn acting and stage techniques, in preparation for a live performance! Space is limited, so registration is suggested.  Light refreshments will be provided.",[],library
Underground Feedback Stereo,2015-10-24T18:00:00Z,2015-10-24T20:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Learn basic recording techniques, music publishing, social media promotion and music production. We will guide you through the process of becoming an independent musician.",[],library
"Teen Manga Club: Attack On Titan, Volume 2",2015-10-24T18:00:00Z,2015-10-24T19:00:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612","In <em><a id=""ember5944"" href=""/item/show/8840171081"" data-add-title-link=""8840171081"">Attack on Titan, Volume 2</a></em>,",[],library
2nd Story â€œStory Kickstartâ€ù ,2015-10-24T18:00:00Z,2015-10-24T20:00:00Z,41.909437,-87.768889,"5724 W. North Avenue, Chicago, IL 60639","<img style=""margin: 0px 0px 10px 10px; float: right;"" alt="""" src=""https://chipublib.bibliocommons.com/events/uploads/images/full/94bf978be91eb6ae52ff8da8db782e8d/2ndStory-sized.jpg"" unselectable=""on"">",[],library
Where in the World Have You Been?,2015-10-24T18:00:00Z,2015-10-24T22:00:00Z,41.720915,-87.642915,"9525 S. Halsted Street, Chicago, IL 60628",Drop by YOUmedia and mark all the places you've traveled on the map on the wall. Leave comments or short stories about your adventures!,[],library
Ancestry and HeritageQuest Class,2015-10-24T19:00:00Z,2015-10-24T20:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Learn basic searching techniques for the <em>Ancestry Library Edition</em> and <em>HeritageQuest</em> genealogical online resources. Explore census records, birth and death records, passenger lists, military rolls and more to identify long lost relatives. Basic computer and internet skills are recommended.",[],library
Teen Read Week: Book a Trip,2015-10-24T19:00:00Z,2015-10-24T21:00:00Z,41.909437,-87.768889,"5724 W. North Avenue, Chicago, IL 60639","Design a map to show all the places you ""visited"" through the books you've read during the month of October. ",[],library
Teen Read Week: Discover Anime and Manga,2015-10-24T19:00:00Z,2015-10-24T21:00:00Z,41.936689,-87.786083,"3104 N. Narragansett Avenue, Chicago, IL 60634",Come dressed as your favorite anime or manga character. Discuss how these worlds are different from reality and stay for anime twister!,[],library
Crafts on Saturdays,2015-10-24T19:30:00Z,2015-10-24T20:30:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632",Drop in for arts and crafts on Saturday afternoons! ,[],library
Collaborative Window Mural,2015-10-24T20:00:00Z,2015-10-24T22:00:00Z,41.895745,-87.668496,"1625 W. Chicago Avenue, Chicago, IL 60622","Some people walk by our branch without knowing it's there. Let's catch their attention with a street-facing collaborative mural! During Teen Read Week, window paints will be available every day during program hours for you to contribute anything you'd like as you get away at your library.",[],library
Teen Read Week: Meditation and Stress Relief,2015-10-24T20:00:00Z,2015-10-24T20:30:00Z,41.990996,-87.660757,"6000 N. Broadway, Chicago, IL 60660","Learn some breathing exercises, simple stretches and other techniques to help you get away from the stress of your everyday life, without leaving town.",[],library
Scan and 3D Print Yourself,2015-10-26T18:30:00Z,2015-10-26T20:30:00Z,41.778837,-87.723538,"4020 W. 63rd Street, Chicago, IL 60629","Get scanned with an infrared camera, then learn how to turn your scan into the perfect bust. Prepare it for the 3D printer and take home a mini-you. ",[],library
YOUmedia Open Hours,2015-10-26T20:00:00Z,2015-10-26T22:30:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Come hang out and mess around with all our tech gear, including laptops, a 3D printer, a sticker maker and video games. Learn how to make simple crafts like buttons to stop motion animation. Every day is different so feel free to drop in!",[],library
YOUmedia Middle School Monday,2015-10-26T20:30:00Z,2015-10-26T22:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609","Come hang out, mess around and geek out every Monday! For ages 12-14. ",[],library
Library of Games Podcast,2015-10-26T21:00:00Z,2015-10-26T22:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Do you know what an MMORPG is? An FPS? An RTS? Then join Library of Games (LoG), YOUmedia's very own video game podcast, blog and Let's Play channel. We record a podcast on video game topics every week. ",[],library
Maker Open Lab,2015-10-26T21:00:00Z,2015-10-26T23:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Use YOUmedia's maker equipment to pursue your own projects. Learn to design and print in 3D or use the vinyl cutter to create stickers, stencils, or decals. Have an idea of your own? Come in and make it happen!",[],library
Intro to YOUmedia Lab,2015-10-26T21:00:00Z,2015-10-26T22:30:00Z,41.85380315,-87.63204861,"2100 S. Wentworth Avenue, Chicago, IL 60616",Find out what equipment YOUmedia has for you!,[],library
Teen Open Gaming,2015-10-26T21:00:00Z,2015-10-26T23:00:00Z,41.889163,-87.765762,"5615 W. Race Avenue, Chicago, IL 60644",Open play on the PS3 and laptops are available for use.,[],library
Get Wreckt!,2015-10-26T21:30:00Z,2015-10-26T23:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Interested in engineering, taking apart objects to see how they work and creating something new from scratch? Then join us for Get Wreckt to mess around and tinker with everyday objects.",[],library
Teen Open Art Gallery,2015-10-26T21:30:00Z,2015-10-26T22:30:00Z,41.864363,-87.709759,"3353 W. 13th Street, Chicago, IL 60623",Relieve some stress through art. Come hang out and create a masterpiece. Art supllies will be provided. ,[],library
Scary-gami,2015-10-26T22:00:00Z,2015-10-26T23:00:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632",Join us for Halloween themed origamiâ€”pumpkins and bats and a basket to hold them! Suitable for ages 8 and up.,[],library
"Teens, Get Your Game On!",2015-10-26T22:00:00Z,2015-10-26T23:00:00Z,41.9627,-87.6844,"4455 N. Lincoln Avenue, Chicago, IL 60625","Come to the library to unwind, make new friends, hang out and play video games on the PlayStation 4. For teens in grades 9 through 12.",[],library
Pre-Teen Book Club: Toning the Sweep,2015-10-26T22:00:00Z,2015-10-26T23:00:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624"," Join Legler's Pre-Teen Book Club. At meetings we will talk, snack and read. We will feature a new book every two weeks. ",[],library
Scan and 3D Print Yourself,2015-10-26T22:00:00Z,2015-10-27T00:00:00Z,41.778837,-87.723538,"4020 W. 63rd Street, Chicago, IL 60629","Get scanned with an infrared camera, then learn how to turn your scan into the perfect bust. Prepare it for the 3D printer and take home a mini-you. ",[],library
Game On!,2015-10-26T23:00:00Z,2015-10-27T00:30:00Z,41.85380315,-87.63204861,"2100 S. Wentworth Avenue, Chicago, IL 60616","Play PS4, board games or make your own!",[],library
Family Fun Night,2015-10-26T23:15:00Z,2015-10-27T00:00:00Z,41.816408,-87.642447,"642 W. 43rd Street, Chicago, IL 60609","Families can enjoy an evening of stories, STEM and craft activities.",[],library
Make a Greeting Card with the Electronic Cutter,2015-10-27T16:30:00Z,2015-10-27T18:30:00Z,41.778837,-87.723538,"4020 W. 63rd Street, Chicago, IL 60629",Learn the basics of Inkscape software as you create a design and cut out a greeting card using the electronic cutter. ,[],library
Superhero Audiobooks,2015-10-27T20:00:00Z,2015-10-27T23:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608",Play games that inspire storytelling and create your very own audiobook.,[],library
Make a Greeting Card with the Electronic Cutter,2015-10-27T20:00:00Z,2015-10-27T22:00:00Z,41.778837,-87.723538,"4020 W. 63rd Street, Chicago, IL 60629",Learn the basics of Inkscape software as you create a design and cut out a greeting card using the electronic cutter. ,[],library
YOUmedia Teen Space,2015-10-27T20:30:00Z,2015-10-28T00:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609"," T is for Teen, Tuesday &amp; Thursday. Take time to hang out, mess around and geek out with other older teens. For ages 14-18. ",[],library
Teen Gamers,2015-10-27T21:00:00Z,2015-10-27T22:00:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612",The library has games! Hang out with your friends after school and play card games and board games. Teens can play video games on a PlayStation 3 or a Nintendo DS.,[],library
Open Art Hour,2015-10-27T21:00:00Z,2015-10-27T22:00:00Z,41.85380315,-87.63204861,"2100 S. Wentworth Avenue, Chicago, IL 60616",Draw or sketch. Materials will be provided.,[],library
YOUmedia Podcast Network,2015-10-27T21:00:00Z,2015-10-27T23:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Do you want to be heard? Join us to create your own podcast or radio series. Learn how to record, produce and edit your own show.",[],library
STREAMing Minds At Work,2015-10-27T21:30:00Z,2015-10-28T00:30:00Z,41.864363,-87.709759,"3353 W. 13th Street, Chicago, IL 60623","Working with The <em>STREAM</em> Labs and Dr. Lynne Muhammad, an ISBE certified science teacher at Whitney M. Young High School, students, <strong>grades 5-12</strong>, will merge core academic skills to research, design and present quality and competitive, inquiry-based, student-driven science fair projects. ",[],library
Book Buddies,2015-10-27T21:30:00Z,2015-10-27T23:00:00Z,41.7623,-87.6005,"1000 E. 73rd Street, Chicago, IL 60619","Teen mentors and elementary students team up for partner reading, games, and a healthy snack.",[],library
On the Money: Teen Internship,2015-10-27T22:00:00Z,2015-10-28T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","On the Money interns (teens in high school, ages 14-18) will be meeting to research, write and publish articles about financial literacy, entrepreneurship and business topics while developing friends, building financial and workforce skills from mentors and guest presenters in this four-month mentorship program (September - December) presented by Economic Awareness Council in partnership with Chicago Public Library and DePaul University. ",[],library
YOUmedia Fashion,2015-10-27T22:00:00Z,2015-10-28T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Do you have a sense of style? Do you like to accessorize or make your own clothes? Join us to learn the basics of sewing, pattern making, CosPlay, deconstruction and much more and get certified to use a sewing machine!",[],library
Photo &amp; Video,2015-10-27T22:00:00Z,2015-10-27T23:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Explore the creative possibilities a pro-level camera can offer in video and photography. From there, you can explore a range of options - from music videos to narrative and experimental shorts in video, to portrait, conceptual and documentary styles in photography. Learn technical skills as well as artistic concepts and principles that will lead to the most unique and creative ways to capture people, places, topics, thoughts and emotions.",[],library
Scrapbooking,2015-10-27T22:30:00Z,2015-10-28T00:00:00Z,41.693103,-87.701067,"11010 S. Kedzie Avenue, Chicago, IL 60655",Interested in learning to scrapbook?  Bring 15-20 photos.  All other supplies will be provided.  Refreshments will be served.  We will be creating 12x12 pages.  ,[],library
Free College Planning Workshop,2015-10-27T23:00:00Z,2015-10-28T00:30:00Z,41.925437,-87.657573,"1150 W. Fullerton Avenue, Chicago, IL 60614","<strong></strong><em></em><em></em><strong></strong>Parents of high school sophomores and juniors and their teens are invited to attend a college planning workshop presented by <a href=""http://freecollegeplanning.org/index.html"">freecollegeplanning.org</a>. This informal class will focus on the college application process and the options available for finding financial assistance. For additional information, please visit the branch or call (312) 744-1926.",[],library
YOUmedia Open Hours,2015-10-28T20:00:00Z,2015-10-28T22:30:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Come hang out and mess around with all our tech gear, including laptops, a 3D printer, a sticker maker and video games. Learn how to make simple crafts like buttons to stop motion animation. Every day is different so feel free to drop in!",[],library
Teacher in the Library,2015-10-28T20:00:00Z,2015-10-28T23:00:00Z,41.971603,-87.660172,"1226 W. Ainslie Street, Chicago, IL 60640",Ms. Stephanie will help elementary and high school students with their homework every Wednesday. No appointment necessary.,[],library
Experience Korea  ,2015-10-28T20:30:00Z,2015-10-28T21:30:00Z,41.9755882,-87.7137735,"3401 W. Foster Avenue, Chicago, IL 60625-4808",Come and join us as we experience the Korean language and culture in the library. This program is presented by the Korean Education Center at the Korean Consulate General in Chicago. ,[],library
YOUmedia Reading CafÃ©,2015-10-28T20:30:00Z,2015-10-28T22:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609", Enjoy snacks and a quiet study place after school. Homework help available. For ages 14-18. ,[],library
Crafternoon Wednesdays,2015-10-28T21:00:00Z,2015-10-28T22:00:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632",Drop in for arts and crafts on Wednesday afternoons! No registration is necessary. Ages 6+. Younger children are welcome to participate with caregivers. ,[],library
Underground Feedback Stereo,2015-10-28T21:00:00Z,2015-10-28T22:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Learn basic recording techniques, music publishing, social media promotion and music production. We will guide you through the process of becoming an independent musician.",[],library
Art Technique and Concept,2015-10-28T21:30:00Z,2015-10-28T23:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Work with our artists to learn and improve skills in art and graphic design. Get hands on with pencils, paint, tablets, and printing, and design with Photoshop and Illustrator. Experiment with how art can communicate your ideas, feelings and viewpoints to the world!",[],library
Teen Book Club: I'll Give You the Sun by Jandy Nelson,2015-10-28T22:00:00Z,2015-10-28T23:30:00Z,41.85380315,-87.63204861,"2100 S. Wentworth Avenue, Chicago, IL 60616","Discuss YA books/graphic novels. This month's title is <a id=""ember3866"" data-add-title-link=""8815010081"" href=""/item/show/8815010081"">I'll Give You the Sun</a> by Jandy Nelson.",[],library
High School Book Club,2015-10-28T22:00:00Z,2015-10-28T23:00:00Z,41.9627,-87.6844,"4455 N. Lincoln Avenue, Chicago, IL 60625","Sulzer's High School Book Club meets once a month to discuss a variety of genres of books. This month we will read <a id=""ember8519"" data-add-title-link=""8586758081"" href=""/item/show/8586758081"">Legend</a> by Marie Lu.<span style=""line-height: 1.6em;""> For teens in grades 9 to 12.</span>",[],library
F.L.O.W. Open Mic,2015-10-28T22:30:00Z,2015-10-29T00:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Perform poetry, music, dance, comedy and more in YOUmedia's very own open mic night. Experiment with a wide variety of media, as well as recording it all live. Come early to get your name on the performance list and start working on your stage presence. Fresh.Lyrics.On.Wednesdays.",[],library
Film Screening: Hocus Pocus,2015-10-28T22:30:00Z,2015-10-29T00:15:00Z,41.903937,-87.636761,"310 W. Division Street, Chicago, IL 60610",Just in time for Halloween!,[],library
Tween Spooky Activities,2015-10-28T23:00:00Z,2015-10-29T00:00:00Z,41.921,-87.797,"6871 W. Belden Avenue, Chicago, IL 60707","Join us as we share candy and learn about the Day of the Dead, decorate pumpkins and hear ghost stories! For 5th to 7th graders.",[],library
Teen Leadership Council,2015-10-28T23:00:00Z,2015-10-29T00:00:00Z,41.9627,-87.6844,"4455 N. Lincoln Avenue, Chicago, IL 60625",Members of Sulzer's Teen Leadership Council will meet to discuss current agenda items. ,[],library
Avalon Odeum,2015-10-28T23:30:00Z,2015-10-29T00:30:00Z,41.74691,-87.586031,"8148 S. Stony Island Avenue, Chicago, IL 60617","<img src=""https://chipublib.bibliocommons.com/events/uploads/images/full/de9e63636329be82cec89e046d79bad7/ElVeladorPOV.jpg.jpg"" unselectable=""on"">",[],library
Home School Hang Out,2015-10-29T18:30:00Z,2015-10-29T20:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Calling all Chicagoland home school teens. We make web shows. We design objects for 3D printers and vinyl cutters. We paint and draw. We play games and go on field trips. If you are interested in doing these things, you are interested in the Home School Group.",[],library
Teen Game Room,2015-10-29T20:00:00Z,2015-10-29T22:00:00Z,41.895745,-87.668496,"1625 W. Chicago Avenue, Chicago, IL 60622","Unwind, relax and hang out with friends over some board games and video games!",[],library
â€‹Digital Design,2015-10-29T20:00:00Z,2015-10-29T23:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Digital Design using Photoshop, Illustrator and other cool applications.",[],library
YOUmedia Teen Space,2015-10-29T20:30:00Z,2015-10-30T00:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609"," T is for Teen, Tuesday &amp; Thursday. Take time to hang out, mess around and geek out with other older teens. For ages 14-18. ",[],library
Maker Open Lab,2015-10-29T21:00:00Z,2015-10-29T23:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Use YOUmedia's maker equipment to pursue your own projects. Learn to design and print in 3D or use the vinyl cutter to create stickers, stencils, or decals. Have an idea of your own? Come in and make it happen!",[],library
Music Studio,2015-10-29T21:00:00Z,2015-10-29T22:30:00Z,41.85380315,-87.63204861,"2100 S. Wentworth Avenue, Chicago, IL 60616",Write and record music using GarageBand or create mash-ups using our DJ console.,[],library
Hip Hop Teen Scene,2015-10-29T21:30:00Z,2015-10-29T22:30:00Z,41.795247,-87.655083,"5440 S. Racine Avenue, Chicago, IL 60609","Join us for games, snacks, hip hop conversation and free WIFI. Laptops will be available to use. For teens 13 to 18. ",[],library
October Teen Book Discussion,2015-10-29T21:30:00Z,2015-10-29T23:00:00Z,41.8949119,-87.7478671,"4856 W. Chicago Avenue, Chicago, IL 60651","Join us for our teen book discussion on the book <a id=""ember13721"" href=""/item/show/8562314081"" data-add-title-link=""8562314081""><a id=""ember13722"" href=""/item/show/8562314081"" data-add-title-link=""8562314081"">Ashes</a> by IIsa J. Beck. West Chicago teens voted and this book is the winner. Come register, pick up a copy of the book  and join us for the lively book discussion. ",[],library
The Great Artdoors,2015-10-29T22:00:00Z,2015-10-29T23:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","The Great Artdoors is YOUmedia's public art and design workshop. Come learn and create art using professional, unconventional and experimental techniques!",[],library
Free College Planning Workshop,2015-10-29T23:00:00Z,2015-10-30T00:30:00Z,41.925437,-87.657573,"1150 W. Fullerton Avenue, Chicago, IL 60614","<strong></strong><em></em><em></em><strong></strong>Parents of high school sophomores and juniors and their teens are invited to attend a college planning workshop presented by <a href=""http://www.freecollegeplanning.org"">Free College Planning, Inc.</a> This informal class will focus on the college application process and the options available for finding financial assistance.",[],library
